neg,0.31106605312113494
cc,-0.2946986095446168
mark,-0.16136481290819232
punct,-0.1346547666957733
aux,-0.06372047080872764
case,0.3084262623057481
mwe,0.2935522659316557
cop,0.23921688176400588
det,0.2812730479794839
auxpass,0.3261672288215884
nummod,0.30225778168644707
dep,0.27410309942055633
iobj,0.38839321758580886
expl,0.4288820665838433
advmod,0.3785581662950059
discourse,0.3788839499407664
parataxis,0.3403889600603341
csubjpass,0.34129627751944575
xcomp,0.33531827842837336
vocative,0.33146804004189806
compound,0.48204001207537334
csubj,0.4673608942858957
appos,0.4205265682433698
ccomp,0.45569180398978015
advcl,0.3649409416142845
name,0.38733633190837835
foreign,0.3894009120660459
acl,0.3534675119040506
nsubj,0.2832879659143036
nsubjpass,0.2946032841103992
root,0.1893066444772074
dobj,0.20858532690975562
amod,0.30866540737242815
nmod,0.6937461619592821
goeswith,0.6963561618827857
conj,0.12141846964697928
dislocated,0.17062546427097863
remnant,-0.19699116164149144
list,-0.18640026142192673
reparandum,
